,Unnamed: 0,origin,fl_date,dep_delay,delay,dep_delay_avg,score,mean,std,anormal_day
6148,1323073,CMH,2010-03-21,-1.0,0.0,8.139240506329116,1.6443095196,1.6147463545822787,0.5930226960352061,0
6149,1323119,CMH,2010-03-21,-7.0,0.0,8.139240506329116,2.3207065685,1.6147463545822787,0.5930226960352061,0
6150,1323462,CMH,2010-03-21,-2.0,0.0,8.139240506329116,1.8232503824,1.6147463545822787,0.5930226960352061,0
6151,1323498,CMH,2010-03-21,0.0,0.0,8.139240506329116,0.6283725781,1.6147463545822787,0.5930226960352061,0
6152,1324086,CMH,2010-03-21,1.0,1.0,8.139240506329116,0.9019437343,1.6147463545822787,0.5930226960352061,0
6153,1325448,CMH,2010-03-21,-4.0,0.0,8.139240506329116,2.0670473265,1.6147463545822787,0.5930226960352061,0
6154,1326059,CMH,2010-03-21,-4.0,0.0,8.139240506329116,2.0670473265,1.6147463545822787,0.5930226960352061,0
6155,1326383,CMH,2010-03-21,-6.0,0.0,8.139240506329116,2.245111501,1.6147463545822787,0.5930226960352061,0
6156,1326384,CMH,2010-03-21,-1.0,0.0,8.139240506329116,1.6443095196,1.6147463545822787,0.5930226960352061,0
6157,1327607,CMH,2010-03-21,1.0,1.0,8.139240506329116,0.9019437343,1.6147463545822787,0.5930226960352061,0
6158,1327608,CMH,2010-03-21,-1.0,0.0,8.139240506329116,1.6443095196,1.6147463545822787,0.5930226960352061,0
6159,1327609,CMH,2010-03-21,17.0,17.0,8.139240506329116,0.9134781946,1.6147463545822787,0.5930226960352061,0
6160,1327610,CMH,2010-03-21,23.0,23.0,8.139240506329116,0.9901263492,1.6147463545822787,0.5930226960352061,0
6161,1327611,CMH,2010-03-21,-4.0,0.0,8.139240506329116,2.0670473265,1.6147463545822787,0.5930226960352061,0
6162,1327612,CMH,2010-03-21,-2.0,0.0,8.139240506329116,1.8232503824,1.6147463545822787,0.5930226960352061,0
6163,1327613,CMH,2010-03-21,-5.0,0.0,8.139240506329116,2.1614692636,1.6147463545822787,0.5930226960352061,0
6164,1327614,CMH,2010-03-21,34.0,34.0,8.139240506329116,1.026857156,1.6147463545822787,0.5930226960352061,0
6165,1327615,CMH,2010-03-21,-2.0,0.0,8.139240506329116,1.8232503824,1.6147463545822787,0.5930226960352061,0
6166,1327616,CMH,2010-03-21,-5.0,0.0,8.139240506329116,2.1614692636,1.6147463545822787,0.5930226960352061,0
6167,1327617,CMH,2010-03-21,7.0,7.0,8.139240506329116,0.886743392,1.6147463545822787,0.5930226960352061,0
6168,1327618,CMH,2010-03-21,-1.0,0.0,8.139240506329116,1.6443095196,1.6147463545822787,0.5930226960352061,0
6169,1327619,CMH,2010-03-21,2.0,2.0,8.139240506329116,0.9080846913,1.6147463545822787,0.5930226960352061,0
6170,1327620,CMH,2010-03-21,4.0,4.0,8.139240506329116,0.9598731623,1.6147463545822787,0.5930226960352061,0
6171,1327621,CMH,2010-03-21,-2.0,0.0,8.139240506329116,1.8232503824,1.6147463545822787,0.5930226960352061,0
6172,1327622,CMH,2010-03-21,55.0,55.0,8.139240506329116,1.2301581138,1.6147463545822787,0.5930226960352061,0
6173,1327623,CMH,2010-03-21,4.0,4.0,8.139240506329116,0.9598731623,1.6147463545822787,0.5930226960352061,0
6174,1327624,CMH,2010-03-21,18.0,18.0,8.139240506329116,0.9398343112,1.6147463545822787,0.5930226960352061,0
6175,1327625,CMH,2010-03-21,-3.0,0.0,8.139240506329116,1.9572411161,1.6147463545822787,0.5930226960352061,0
6176,1327626,CMH,2010-03-21,-2.0,0.0,8.139240506329116,1.8232503824,1.6147463545822787,0.5930226960352061,0
6177,1327627,CMH,2010-03-21,5.0,5.0,8.139240506329116,0.928464815,1.6147463545822787,0.5930226960352061,0
6178,1330128,CMH,2010-03-21,19.0,19.0,8.139240506329116,0.9826360549,1.6147463545822787,0.5930226960352061,0
6179,1330161,CMH,2010-03-21,-6.0,0.0,8.139240506329116,2.245111501,1.6147463545822787,0.5930226960352061,0
6180,1330169,CMH,2010-03-21,-5.0,0.0,8.139240506329116,2.1614692636,1.6147463545822787,0.5930226960352061,0
6181,1330173,CMH,2010-03-21,-1.0,0.0,8.139240506329116,1.6443095196,1.6147463545822787,0.5930226960352061,0
6182,1330247,CMH,2010-03-21,18.0,18.0,8.139240506329116,0.9398343112,1.6147463545822787,0.5930226960352061,0
6183,1330277,CMH,2010-03-21,12.0,12.0,8.139240506329116,0.9636395432,1.6147463545822787,0.5930226960352061,0
6184,1330299,CMH,2010-03-21,-10.0,0.0,8.139240506329116,2.5143043724,1.6147463545822787,0.5930226960352061,0
6185,1330814,CMH,2010-03-21,-2.0,0.0,8.139240506329116,1.8232503824,1.6147463545822787,0.5930226960352061,0
6186,1330970,CMH,2010-03-21,-7.0,0.0,8.139240506329116,2.3207065685,1.6147463545822787,0.5930226960352061,0
6187,1331011,CMH,2010-03-21,-6.0,0.0,8.139240506329116,2.245111501,1.6147463545822787,0.5930226960352061,0
6188,1331655,CMH,2010-03-22,15.0,15.0,11.64367816091954,0.917754328,1.483979464813793,0.579722995704311,0
6189,1331794,CMH,2010-03-22,-1.0,0.0,11.64367816091954,1.6443095196,1.483979464813793,0.579722995704311,0
6190,1331846,CMH,2010-03-22,-3.0,0.0,11.64367816091954,1.9572411161,1.483979464813793,0.579722995704311,0
6191,1331983,CMH,2010-03-22,1.0,1.0,11.64367816091954,0.9019437343,1.483979464813793,0.579722995704311,0
6192,1332000,CMH,2010-03-22,8.0,8.0,11.64367816091954,0.9268528436,1.483979464813793,0.579722995704311,0
6193,1333165,CMH,2010-03-22,7.0,7.0,11.64367816091954,0.886743392,1.483979464813793,0.579722995704311,0
6194,1333256,CMH,2010-03-22,-3.0,0.0,11.64367816091954,1.9572411161,1.483979464813793,0.579722995704311,0
6195,1333696,CMH,2010-03-22,8.0,8.0,11.64367816091954,0.9268528436,1.483979464813793,0.579722995704311,0
6196,1335263,CMH,2010-03-22,4.0,4.0,11.64367816091954,0.9598731623,1.483979464813793,0.579722995704311,0
6197,1335749,CMH,2010-03-22,2.0,2.0,11.64367816091954,0.9080846913,1.483979464813793,0.579722995704311,0
6198,1336120,CMH,2010-03-22,-2.0,0.0,11.64367816091954,1.8232503824,1.483979464813793,0.579722995704311,0
6199,1336269,CMH,2010-03-22,12.0,12.0,11.64367816091954,0.9636395432,1.483979464813793,0.579722995704311,0
6200,1336668,CMH,2010-03-22,12.0,12.0,11.64367816091954,0.9636395432,1.483979464813793,0.579722995704311,0
6201,1336826,CMH,2010-03-22,-1.0,0.0,11.64367816091954,1.6443095196,1.483979464813793,0.579722995704311,0
6202,1336959,CMH,2010-03-22,-6.0,0.0,11.64367816091954,2.245111501,1.483979464813793,0.579722995704311,0
6203,1337746,CMH,2010-03-22,-1.0,0.0,11.64367816091954,1.6443095196,1.483979464813793,0.579722995704311,0
6204,1337987,CMH,2010-03-22,0.0,0.0,11.64367816091954,0.6283725781,1.483979464813793,0.579722995704311,0
6205,1338914,CMH,2010-03-22,-1.0,0.0,11.64367816091954,1.6443095196,1.483979464813793,0.579722995704311,0
6206,1338915,CMH,2010-03-22,7.0,7.0,11.64367816091954,0.886743392,1.483979464813793,0.579722995704311,0
6207,1338916,CMH,2010-03-22,9.0,9.0,11.64367816091954,0.8964244714,1.483979464813793,0.579722995704311,0
6208,1338917,CMH,2010-03-22,-8.0,0.0,11.64367816091954,2.3900193104,1.483979464813793,0.579722995704311,0
6209,1338918,CMH,2010-03-22,-2.0,0.0,11.64367816091954,1.8232503824,1.483979464813793,0.579722995704311,0
6210,1338919,CMH,2010-03-22,-7.0,0.0,11.64367816091954,2.3207065685,1.483979464813793,0.579722995704311,0
6211,1339979,CMH,2010-03-22,-6.0,0.0,11.64367816091954,2.245111501,1.483979464813793,0.579722995704311,0
6212,1340105,CMH,2010-03-22,7.0,7.0,11.64367816091954,0.886743392,1.483979464813793,0.579722995704311,0
6213,1340115,CMH,2010-03-22,0.0,0.0,11.64367816091954,0.6283725781,1.483979464813793,0.579722995704311,0
6214,1340146,CMH,2010-03-22,-2.0,0.0,11.64367816091954,1.8232503824,1.483979464813793,0.579722995704311,0
6215,1340327,CMH,2010-03-22,-6.0,0.0,11.64367816091954,2.245111501,1.483979464813793,0.579722995704311,0
6216,1340357,CMH,2010-03-22,-5.0,0.0,11.64367816091954,2.1614692636,1.483979464813793,0.579722995704311,0
6217,1340361,CMH,2010-03-22,-8.0,0.0,11.64367816091954,2.3900193104,1.483979464813793,0.579722995704311,0
6218,1340363,CMH,2010-03-22,-6.0,0.0,11.64367816091954,2.245111501,1.483979464813793,0.579722995704311,0
6219,1340373,CMH,2010-03-22,-5.0,0.0,11.64367816091954,2.1614692636,1.483979464813793,0.579722995704311,0
6220,1340385,CMH,2010-03-22,-1.0,0.0,11.64367816091954,1.6443095196,1.483979464813793,0.579722995704311,0
6221,1340422,CMH,2010-03-22,-7.0,0.0,11.64367816091954,2.3207065685,1.483979464813793,0.579722995704311,0
6222,1340473,CMH,2010-03-22,5.0,5.0,11.64367816091954,0.928464815,1.483979464813793,0.579722995704311,0
6223,1340492,CMH,2010-03-22,-5.0,0.0,11.64367816091954,2.1614692636,1.483979464813793,0.579722995704311,0
6224,1340612,CMH,2010-03-22,102.0,102.0,11.64367816091954,1.5698307044,1.483979464813793,0.579722995704311,0
6225,1340618,CMH,2010-03-22,59.0,59.0,11.64367816091954,1.3099092127,1.483979464813793,0.579722995704311,0
6226,1340626,CMH,2010-03-22,153.0,153.0,11.64367816091954,2.2712860946,1.483979464813793,0.579722995704311,0
6227,1340630,CMH,2010-03-22,-3.0,0.0,11.64367816091954,1.9572411161,1.483979464813793,0.579722995704311,0
6228,1340634,CMH,2010-03-22,19.0,19.0,11.64367816091954,0.9826360549,1.483979464813793,0.579722995704311,0
6229,1340639,CMH,2010-03-22,0.0,0.0,11.64367816091954,0.6283725781,1.483979464813793,0.579722995704311,0
6230,1340658,CMH,2010-03-22,94.0,94.0,11.64367816091954,1.4975681604,1.483979464813793,0.579722995704311,0
6231,1340707,CMH,2010-03-22,-5.0,0.0,11.64367816091954,2.1614692636,1.483979464813793,0.579722995704311,0
6232,1341056,CMH,2010-03-22,-2.0,0.0,11.64367816091954,1.8232503824,1.483979464813793,0.579722995704311,0
6233,1341093,CMH,2010-03-22,0.0,0.0,11.64367816091954,0.6283725781,1.483979464813793,0.579722995704311,0
6234,1341098,CMH,2010-03-22,19.0,19.0,11.64367816091954,0.9826360549,1.483979464813793,0.579722995704311,0
6235,1341709,CMH,2010-03-22,-4.0,0.0,11.64367816091954,2.0670473265,1.483979464813793,0.579722995704311,0
6236,1341883,CMH,2010-03-22,-2.0,0.0,11.64367816091954,1.8232503824,1.483979464813793,0.579722995704311,0
6237,1342998,CMH,2010-03-22,-1.0,0.0,11.64367816091954,1.6443095196,1.483979464813793,0.579722995704311,0
6238,1343153,CMH,2010-03-22,-6.0,0.0,11.64367816091954,2.245111501,1.483979464813793,0.579722995704311,0
6239,1343759,CMH,2010-03-22,-7.0,0.0,11.64367816091954,2.3207065685,1.483979464813793,0.579722995704311,0
6240,1344088,CMH,2010-03-22,-3.0,0.0,11.64367816091954,1.9572411161,1.483979464813793,0.579722995704311,0
6241,1344089,CMH,2010-03-22,-8.0,0.0,11.64367816091954,2.3900193104,1.483979464813793,0.579722995704311,0
6242,1345400,CMH,2010-03-22,31.0,31.0,11.64367816091954,0.9680362647,1.483979464813793,0.579722995704311,0
6243,1345401,CMH,2010-03-22,-1.0,0.0,11.64367816091954,1.6443095196,1.483979464813793,0.579722995704311,0
6244,1345402,CMH,2010-03-22,2.0,2.0,11.64367816091954,0.9080846913,1.483979464813793,0.579722995704311,0
6245,1345403,CMH,2010-03-22,-2.0,0.0,11.64367816091954,1.8232503824,1.483979464813793,0.579722995704311,0
6246,1345404,CMH,2010-03-22,82.0,82.0,11.64367816091954,1.3931746965,1.483979464813793,0.579722995704311,0
6247,1345405,CMH,2010-03-22,12.0,12.0,11.64367816091954,0.9636395432,1.483979464813793,0.579722995704311,0
6248,1345406,CMH,2010-03-22,0.0,0.0,11.64367816091954,0.6283725781,1.483979464813793,0.579722995704311,0
6249,1345407,CMH,2010-03-22,0.0,0.0,11.64367816091954,0.6283725781,1.483979464813793,0.579722995704311,0
6250,1345408,CMH,2010-03-22,2.0,2.0,11.64367816091954,0.9080846913,1.483979464813793,0.579722995704311,0
6251,1345409,CMH,2010-03-22,-4.0,0.0,11.64367816091954,2.0670473265,1.483979464813793,0.579722995704311,0
6252,1345410,CMH,2010-03-22,27.0,27.0,11.64367816091954,0.9557563884,1.483979464813793,0.579722995704311,0
6253,1345411,CMH,2010-03-22,4.0,4.0,11.64367816091954,0.9598731623,1.483979464813793,0.579722995704311,0
6254,1345412,CMH,2010-03-22,-1.0,0.0,11.64367816091954,1.6443095196,1.483979464813793,0.579722995704311,0
6255,1345413,CMH,2010-03-22,6.0,6.0,11.64367816091954,0.9323924539,1.483979464813793,0.579722995704311,0
6256,1345414,CMH,2010-03-22,-5.0,0.0,11.64367816091954,2.1614692636,1.483979464813793,0.579722995704311,0
6257,1345415,CMH,2010-03-22,5.0,5.0,11.64367816091954,0.928464815,1.483979464813793,0.579722995704311,0
6258,1345416,CMH,2010-03-22,4.0,4.0,11.64367816091954,0.9598731623,1.483979464813793,0.579722995704311,0
6259,1345417,CMH,2010-03-22,-3.0,0.0,11.64367816091954,1.9572411161,1.483979464813793,0.579722995704311,0
6260,1345418,CMH,2010-03-22,-2.0,0.0,11.64367816091954,1.8232503824,1.483979464813793,0.579722995704311,0
6261,1345419,CMH,2010-03-22,5.0,5.0,11.64367816091954,0.928464815,1.483979464813793,0.579722995704311,0
6262,1345420,CMH,2010-03-22,61.0,61.0,11.64367816091954,1.3576336602,1.483979464813793,0.579722995704311,0
6263,1345421,CMH,2010-03-22,4.0,4.0,11.64367816091954,0.9598731623,1.483979464813793,0.579722995704311,0
6264,1345422,CMH,2010-03-22,16.0,16.0,11.64367816091954,0.9107827529,1.483979464813793,0.579722995704311,0
6265,1345423,CMH,2010-03-22,2.0,2.0,11.64367816091954,0.9080846913,1.483979464813793,0.579722995704311,0
6266,1345424,CMH,2010-03-22,5.0,5.0,11.64367816091954,0.928464815,1.483979464813793,0.579722995704311,0
6267,1348150,CMH,2010-03-22,-1.0,0.0,11.64367816091954,1.6443095196,1.483979464813793,0.579722995704311,0
6268,1348340,CMH,2010-03-22,13.0,13.0,11.64367816091954,0.9055310861,1.483979464813793,0.579722995704311,0
6269,1348390,CMH,2010-03-22,-10.0,0.0,11.64367816091954,2.5143043724,1.483979464813793,0.579722995704311,0
6270,1348781,CMH,2010-03-22,-2.0,0.0,11.64367816091954,1.8232503824,1.483979464813793,0.579722995704311,0
6271,1348963,CMH,2010-03-22,88.0,88.0,11.64367816091954,1.4127525528,1.483979464813793,0.579722995704311,0
6272,1349014,CMH,2010-03-22,-6.0,0.0,11.64367816091954,2.245111501,1.483979464813793,0.579722995704311,0
6273,1349139,CMH,2010-03-22,29.0,29.0,11.64367816091954,0.949033291,1.483979464813793,0.579722995704311,0
6274,1349182,CMH,2010-03-22,72.0,72.0,11.64367816091954,1.4007645387,1.483979464813793,0.579722995704311,0
6275,1349810,CMH,2010-03-23,1.0,1.0,3.977011494252874,0.9019437343,1.49104896646092,0.6354044430904443,0
6276,1349947,CMH,2010-03-23,-5.0,0.0,3.977011494252874,2.1614692636,1.49104896646092,0.6354044430904443,0
6277,1349963,CMH,2010-03-23,-5.0,0.0,3.977011494252874,2.1614692636,1.49104896646092,0.6354044430904443,0
6278,1349998,CMH,2010-03-23,14.0,14.0,3.977011494252874,0.9440563029,1.49104896646092,0.6354044430904443,0
6279,1350131,CMH,2010-03-23,-2.0,0.0,3.977011494252874,1.8232503824,1.49104896646092,0.6354044430904443,0
6280,1350148,CMH,2010-03-23,-4.0,0.0,3.977011494252874,2.0670473265,1.49104896646092,0.6354044430904443,0
6281,1351303,CMH,2010-03-23,86.0,86.0,3.977011494252874,1.3920910403,1.49104896646092,0.6354044430904443,0
6282,1351391,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6283,1351828,CMH,2010-03-23,-6.0,0.0,3.977011494252874,2.245111501,1.49104896646092,0.6354044430904443,0
6284,1353339,CMH,2010-03-23,7.0,7.0,3.977011494252874,0.886743392,1.49104896646092,0.6354044430904443,0
6285,1353803,CMH,2010-03-23,-5.0,0.0,3.977011494252874,2.1614692636,1.49104896646092,0.6354044430904443,0
6286,1354169,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6287,1354313,CMH,2010-03-23,-1.0,0.0,3.977011494252874,1.6443095196,1.49104896646092,0.6354044430904443,0
6288,1354707,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6289,1354862,CMH,2010-03-23,-5.0,0.0,3.977011494252874,2.1614692636,1.49104896646092,0.6354044430904443,0
6290,1354993,CMH,2010-03-23,-2.0,0.0,3.977011494252874,1.8232503824,1.49104896646092,0.6354044430904443,0
6291,1355769,CMH,2010-03-23,1.0,1.0,3.977011494252874,0.9019437343,1.49104896646092,0.6354044430904443,0
6292,1356003,CMH,2010-03-23,-4.0,0.0,3.977011494252874,2.0670473265,1.49104896646092,0.6354044430904443,0
6293,1356880,CMH,2010-03-23,-2.0,0.0,3.977011494252874,1.8232503824,1.49104896646092,0.6354044430904443,0
6294,1356881,CMH,2010-03-23,3.0,3.0,3.977011494252874,0.9121043305,1.49104896646092,0.6354044430904443,0
6295,1356882,CMH,2010-03-23,-5.0,0.0,3.977011494252874,2.1614692636,1.49104896646092,0.6354044430904443,0
6296,1356883,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6297,1356884,CMH,2010-03-23,-6.0,0.0,3.977011494252874,2.245111501,1.49104896646092,0.6354044430904443,0
6298,1356885,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6299,1357940,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6300,1358066,CMH,2010-03-23,-10.0,0.0,3.977011494252874,2.5143043724,1.49104896646092,0.6354044430904443,0
6301,1358076,CMH,2010-03-23,-8.0,0.0,3.977011494252874,2.3900193104,1.49104896646092,0.6354044430904443,0
6302,1358107,CMH,2010-03-23,2.0,2.0,3.977011494252874,0.9080846913,1.49104896646092,0.6354044430904443,0
6303,1358288,CMH,2010-03-23,-1.0,0.0,3.977011494252874,1.6443095196,1.49104896646092,0.6354044430904443,0
6304,1358318,CMH,2010-03-23,6.0,6.0,3.977011494252874,0.9323924539,1.49104896646092,0.6354044430904443,0
6305,1358322,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6306,1358324,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6307,1358334,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6308,1358346,CMH,2010-03-23,-2.0,0.0,3.977011494252874,1.8232503824,1.49104896646092,0.6354044430904443,0
6309,1358383,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6310,1358434,CMH,2010-03-23,-4.0,0.0,3.977011494252874,2.0670473265,1.49104896646092,0.6354044430904443,0
6311,1358453,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6312,1358579,CMH,2010-03-23,25.0,25.0,3.977011494252874,1.001097312,1.49104896646092,0.6354044430904443,0
6313,1358584,CMH,2010-03-23,-9.0,0.0,3.977011494252874,2.454261443,1.49104896646092,0.6354044430904443,0
6314,1358592,CMH,2010-03-23,-8.0,0.0,3.977011494252874,2.3900193104,1.49104896646092,0.6354044430904443,0
6315,1358596,CMH,2010-03-23,-4.0,0.0,3.977011494252874,2.0670473265,1.49104896646092,0.6354044430904443,0
6316,1358601,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6317,1358606,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6318,1358628,CMH,2010-03-23,24.0,24.0,3.977011494252874,0.9791223738,1.49104896646092,0.6354044430904443,0
6319,1358678,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6320,1359021,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6321,1359062,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6322,1359654,CMH,2010-03-23,-1.0,0.0,3.977011494252874,1.6443095196,1.49104896646092,0.6354044430904443,0
6323,1359823,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6324,1360892,CMH,2010-03-23,-7.0,0.0,3.977011494252874,2.3207065685,1.49104896646092,0.6354044430904443,0
6325,1361035,CMH,2010-03-23,-10.0,0.0,3.977011494252874,2.5143043724,1.49104896646092,0.6354044430904443,0
6326,1361603,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6327,1361932,CMH,2010-03-23,-2.0,0.0,3.977011494252874,1.8232503824,1.49104896646092,0.6354044430904443,0
6328,1361933,CMH,2010-03-23,-2.0,0.0,3.977011494252874,1.8232503824,1.49104896646092,0.6354044430904443,0
6329,1363246,CMH,2010-03-23,-5.0,0.0,3.977011494252874,2.1614692636,1.49104896646092,0.6354044430904443,0
6330,1363247,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6331,1363248,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6332,1363249,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6333,1363250,CMH,2010-03-23,8.0,8.0,3.977011494252874,0.9268528436,1.49104896646092,0.6354044430904443,0
6334,1363251,CMH,2010-03-23,36.0,36.0,3.977011494252874,1.0740593342,1.49104896646092,0.6354044430904443,0
6335,1363252,CMH,2010-03-23,-1.0,0.0,3.977011494252874,1.6443095196,1.49104896646092,0.6354044430904443,0
6336,1363253,CMH,2010-03-23,-1.0,0.0,3.977011494252874,1.6443095196,1.49104896646092,0.6354044430904443,0
6337,1363254,CMH,2010-03-23,9.0,9.0,3.977011494252874,0.8964244714,1.49104896646092,0.6354044430904443,0
6338,1363255,CMH,2010-03-23,-2.0,0.0,3.977011494252874,1.8232503824,1.49104896646092,0.6354044430904443,0
6339,1363256,CMH,2010-03-23,12.0,12.0,3.977011494252874,0.9636395432,1.49104896646092,0.6354044430904443,0
6340,1363257,CMH,2010-03-23,-2.0,0.0,3.977011494252874,1.8232503824,1.49104896646092,0.6354044430904443,0
6341,1363258,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6342,1363259,CMH,2010-03-23,10.0,10.0,3.977011494252874,0.9132279687,1.49104896646092,0.6354044430904443,0
6343,1363260,CMH,2010-03-23,-1.0,0.0,3.977011494252874,1.6443095196,1.49104896646092,0.6354044430904443,0
6344,1363261,CMH,2010-03-23,2.0,2.0,3.977011494252874,0.9080846913,1.49104896646092,0.6354044430904443,0
6345,1363262,CMH,2010-03-23,2.0,2.0,3.977011494252874,0.9080846913,1.49104896646092,0.6354044430904443,0
6346,1363263,CMH,2010-03-23,-4.0,0.0,3.977011494252874,2.0670473265,1.49104896646092,0.6354044430904443,0
6347,1363264,CMH,2010-03-23,2.0,2.0,3.977011494252874,0.9080846913,1.49104896646092,0.6354044430904443,0
6348,1363265,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6349,1363266,CMH,2010-03-23,2.0,2.0,3.977011494252874,0.9080846913,1.49104896646092,0.6354044430904443,0
6350,1363267,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6351,1363268,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6352,1363269,CMH,2010-03-23,1.0,1.0,3.977011494252874,0.9019437343,1.49104896646092,0.6354044430904443,0
6353,1363270,CMH,2010-03-23,0.0,0.0,3.977011494252874,0.6283725781,1.49104896646092,0.6354044430904443,0
6354,1365928,CMH,2010-03-23,-8.0,0.0,3.977011494252874,2.3900193104,1.49104896646092,0.6354044430904443,0
6355,1366062,CMH,2010-03-23,-6.0,0.0,3.977011494252874,2.245111501,1.49104896646092,0.6354044430904443,0
6356,1366118,CMH,2010-03-23,34.0,34.0,3.977011494252874,1.026857156,1.49104896646092,0.6354044430904443,0
6357,1366164,CMH,2010-03-23,35.0,35.0,3.977011494252874,1.0361966021,1.49104896646092,0.6354044430904443,0
6358,1366504,CMH,2010-03-23,1.0,1.0,3.977011494252874,0.9019437343,1.49104896646092,0.6354044430904443,0
6359,1366665,CMH,2010-03-23,-3.0,0.0,3.977011494252874,1.9572411161,1.49104896646092,0.6354044430904443,0
6360,1366821,CMH,2010-03-23,-7.0,0.0,3.977011494252874,2.3207065685,1.49104896646092,0.6354044430904443,0
6361,1366865,CMH,2010-03-23,23.0,23.0,3.977011494252874,0.9901263492,1.49104896646092,0.6354044430904443,0
6362,1367475,CMH,2010-03-24,-3.0,0.0,6.5232558139534875,1.9572411161,1.5515407452488377,0.5888079134125128,0
6363,1367614,CMH,2010-03-24,-7.0,0.0,6.5232558139534875,2.3207065685,1.5515407452488377,0.5888079134125128,0
6364,1367665,CMH,2010-03-24,-1.0,0.0,6.5232558139534875,1.6443095196,1.5515407452488377,0.5888079134125128,0
6365,1367804,CMH,2010-03-24,-5.0,0.0,6.5232558139534875,2.1614692636,1.5515407452488377,0.5888079134125128,0
6366,1367821,CMH,2010-03-24,-5.0,0.0,6.5232558139534875,2.1614692636,1.5515407452488377,0.5888079134125128,0
6367,1368925,CMH,2010-03-24,-2.0,0.0,6.5232558139534875,1.8232503824,1.5515407452488377,0.5888079134125128,0
6368,1369004,CMH,2010-03-24,-3.0,0.0,6.5232558139534875,1.9572411161,1.5515407452488377,0.5888079134125128,0
6369,1369408,CMH,2010-03-24,-5.0,0.0,6.5232558139534875,2.1614692636,1.5515407452488377,0.5888079134125128,0
6370,1370854,CMH,2010-03-24,-3.0,0.0,6.5232558139534875,1.9572411161,1.5515407452488377,0.5888079134125128,0
6371,1371326,CMH,2010-03-24,-2.0,0.0,6.5232558139534875,1.8232503824,1.5515407452488377,0.5888079134125128,0
6372,1371698,CMH,2010-03-24,-5.0,0.0,6.5232558139534875,2.1614692636,1.5515407452488377,0.5888079134125128,0
6373,1371847,CMH,2010-03-24,9.0,9.0,6.5232558139534875,0.8964244714,1.5515407452488377,0.5888079134125128,0
6374,1372241,CMH,2010-03-24,-2.0,0.0,6.5232558139534875,1.8232503824,1.5515407452488377,0.5888079134125128,0
6375,1372399,CMH,2010-03-24,0.0,0.0,6.5232558139534875,0.6283725781,1.5515407452488377,0.5888079134125128,0
6376,1372529,CMH,2010-03-24,-4.0,0.0,6.5232558139534875,2.0670473265,1.5515407452488377,0.5888079134125128,0
6377,1373302,CMH,2010-03-24,-4.0,0.0,6.5232558139534875,2.0670473265,1.5515407452488377,0.5888079134125128,0
6378,1373545,CMH,2010-03-24,-1.0,0.0,6.5232558139534875,1.6443095196,1.5515407452488377,0.5888079134125128,0
